,block,type,cluster_label,fold,pattern_value
30,SalVentAttn_DorsAttn,inter,0,3,0.002177971815352389
31,SalVentAttn_Limbic,inter,0,3,-0.0010080123120110775
32,SalVentAttn_SalVentAttn,intra,0,3,0.02864020178521742
33,SalVentAttn_SomMot,inter,0,3,0.004673892097709743
34,SalVentAttn_Vis,inter,0,3,-0.0006790607992641501
35,SomMot_Cont,inter,0,3,0.0004193233513329544
36,SomMot_Default,inter,0,3,-0.00017347952680109017
37,SomMot_DorsAttn,inter,0,3,0.00266692911409694
38,SomMot_Limbic,inter,0,3,-0.0034039960454419287
39,SomMot_SalVentAttn,inter,0,3,0.004673892038487938
40,SomMot_SomMot,intra,0,3,0.025984952864479056
41,SomMot_Vis,inter,0,3,0.0009622897332743389
42,Vis_Cont,inter,0,3,-0.0014059423968683618
43,Vis_Default,inter,0,3,-0.00021204554808368917
44,Vis_DorsAttn,inter,0,3,0.000996192511746536
45,Vis_Limbic,inter,0,3,-0.001002355917465946
46,Vis_SalVentAttn,inter,0,3,-0.0006790607660075564
47,Vis_SomMot,inter,0,3,0.000962289636628881
48,Vis_Vis,intra,0,3,0.02706852250882472
0,Cont_Cont,intra,1,3,0.019441762057368278
1,Cont_Default,inter,1,3,0.0008483602019254096
2,Cont_DorsAttn,inter,1,3,0.0012659254444183708
3,Cont_Limbic,inter,1,3,-0.00025465586065470783
4,Cont_SalVentAttn,inter,1,3,0.0013738692586171032
5,Cont_SomMot,inter,1,3,0.00040084483206857726
6,Cont_Vis,inter,1,3,-0.00101113874698894
7,Default_Cont,inter,1,3,0.0008483601945350842
8,Default_Default,intra,1,3,0.012935660199824553
9,Default_DorsAttn,inter,1,3,-0.00038159142857881835
10,Default_Limbic,inter,1,3,0.0004359019877738529
11,Default_SalVentAttn,inter,1,3,9.199095491341877e-05
12,Default_SomMot,inter,1,3,0.0001328717434205438
13,Default_Vis,inter,1,3,-0.00046850207059397086
14,DorsAttn_Cont,inter,1,3,0.0012659253851530542
15,DorsAttn_Default,inter,1,3,-0.00038159142868509613
16,DorsAttn_DorsAttn,intra,1,3,0.019217364099150855
17,DorsAttn_Limbic,inter,1,3,-0.0015954528538016637
18,DorsAttn_SalVentAttn,inter,1,3,0.0012740360464900922
19,DorsAttn_SomMot,inter,1,3,0.001781731347158181
20,DorsAttn_Vis,inter,1,3,0.0003303132109390065
21,Limbic_Cont,inter,1,3,-0.000254655858893239
22,Limbic_Default,inter,1,3,0.0004359019915225894
23,Limbic_DorsAttn,inter,1,3,-0.0015954529272116827
24,Limbic_Limbic,intra,1,3,0.040097778152047486
25,Limbic_SalVentAttn,inter,1,3,-0.0005603126882784153
26,Limbic_SomMot,inter,1,3,-0.0018727558411562833
27,Limbic_Vis,inter,1,3,-0.0005879376561380152
28,SalVentAttn_Cont,inter,1,3,0.0013738692489322973
29,SalVentAttn_Default,inter,1,3,9.199099833794933e-05
30,SalVentAttn_DorsAttn,inter,1,3,0.001274036005550138
31,SalVentAttn_Limbic,inter,1,3,-0.0005603127733229749
32,SalVentAttn_SalVentAttn,intra,1,3,0.022600583280793632
33,SalVentAttn_SomMot,inter,1,3,0.0028985179830448298
34,SalVentAttn_Vis,inter,1,3,-0.0003001549613205481
35,SomMot_Cont,inter,1,3,0.0004008447757669237
36,SomMot_Default,inter,1,3,0.00013287170562336403
37,SomMot_DorsAttn,inter,1,3,0.0017817312926062382
38,SomMot_Limbic,inter,1,3,-0.0018727556196488362
39,SomMot_SalVentAttn,inter,1,3,0.0028985179372705196
40,SomMot_SomMot,intra,1,3,0.016791948463173827
41,SomMot_Vis,inter,1,3,0.00013086195786614794
42,Vis_Cont,inter,1,3,-0.0010111387964011143
43,Vis_Default,inter,1,3,-0.00046850201076545497
44,Vis_DorsAttn,inter,1,3,0.00033031324164693027
45,Vis_Limbic,inter,1,3,-0.0005879377288499632
46,Vis_SalVentAttn,inter,1,3,-0.00030015497020175976
47,Vis_SomMot,inter,1,3,0.00013086188427034558
48,Vis_Vis,intra,1,3,0.01899844520238099
0,Cont_Cont,intra,2,3,0.019385284370810624
1,Cont_Default,inter,2,3,0.0014367102105651275
2,Cont_DorsAttn,inter,2,3,0.0016065781424545824
3,Cont_Limbic,inter,2,3,-0.00016652497086154172
4,Cont_SalVentAttn,inter,2,3,0.0014975515617924164
5,Cont_SomMot,inter,2,3,5.283616558769442e-05
6,Cont_Vis,inter,2,3,-0.0010174426002113072
7,Default_Cont,inter,2,3,0.0014367102048389235
8,Default_Default,intra,2,3,0.012828983135516567
9,Default_DorsAttn,inter,2,3,-1.8651934223926397e-05
10,Default_Limbic,inter,2,3,0.0004205728101329599
11,Default_SalVentAttn,inter,2,3,0.000447788109909054
12,Default_SomMot,inter,2,3,-0.00022129384086710518
13,Default_Vis,inter,2,3,-0.00026018568906493127
14,DorsAttn_Cont,inter,2,3,0.001606578078893356
15,DorsAttn_Default,inter,2,3,-1.865200467228623e-05
16,DorsAttn_DorsAttn,intra,2,3,0.02046225547268199
17,DorsAttn_Limbic,inter,2,3,-0.0007172836973841696
18,DorsAttn_SalVentAttn,inter,2,3,0.0018227846365400755
19,DorsAttn_SomMot,inter,2,3,0.0013754578351641014
20,DorsAttn_Vis,inter,2,3,0.0009727402354241842
21,Limbic_Cont,inter,2,3,-0.00016652493701022202
22,Limbic_Default,inter,2,3,0.00042057286369961
23,Limbic_DorsAttn,inter,2,3,-0.0007172836080858358
24,Limbic_Limbic,intra,2,3,0.03627755241263288
25,Limbic_SalVentAttn,inter,2,3,-0.0007394232640457474
26,Limbic_SomMot,inter,2,3,-0.0010278470612801861
27,Limbic_Vis,inter,2,3,-0.0005791390792483519
28,SalVentAttn_Cont,inter,2,3,0.0014975515245075149
29,SalVentAttn_Default,inter,2,3,0.000447788128483421
30,SalVentAttn_DorsAttn,inter,2,3,0.0018227845538070942
31,SalVentAttn_Limbic,inter,2,3,-0.0007394232815207545
32,SalVentAttn_SalVentAttn,intra,2,3,0.02440786769969473
33,SalVentAttn_SomMot,inter,2,3,0.0025269815828283144
34,SalVentAttn_Vis,inter,2,3,-0.00048402280009530443
35,SomMot_Cont,inter,2,3,5.283615170463904e-05
36,SomMot_Default,inter,2,3,-0.00022129380679629788
37,SomMot_DorsAttn,inter,2,3,0.0013754577508239385
38,SomMot_Limbic,inter,2,3,-0.0010278469916231955
39,SomMot_SalVentAttn,inter,2,3,0.0025269814775907787
40,SomMot_SomMot,intra,2,3,0.018157494987157494
41,SomMot_Vis,inter,2,3,0.0003525003315888114
42,Vis_Cont,inter,2,3,-0.001017442569179781
43,Vis_Default,inter,2,3,-0.0002601856617384381
44,Vis_DorsAttn,inter,2,3,0.0009727402758212801
45,Vis_Limbic,inter,2,3,-0.0005791391150942656
46,Vis_SalVentAttn,inter,2,3,-0.00048402280404800723
47,Vis_SomMot,inter,2,3,0.00035250028231960417
48,Vis_Vis,intra,2,3,0.021486840201426945
0,Cont_Cont,intra,0,4,0.022898664036595445
1,Cont_Default,inter,0,4,0.0016954056327212117
2,Cont_DorsAttn,inter,0,4,0.0027648375846989507
3,Cont_Limbic,inter,0,4,-0.00017712269946240075
4,Cont_SalVentAttn,inter,0,4,0.0025141739334063776
5,Cont_SomMot,inter,0,4,0.0004809590352657762
6,Cont_Vis,inter,0,4,-0.0014031208202625984
7,Default_Cont,inter,0,4,0.0016954056704847314
8,Default_Default,intra,0,4,0.016509714872291296
9,Default_DorsAttn,inter,0,4,-0.0004816374884972052
10,Default_Limbic,inter,0,4,0.0015502723089073531
11,Default_SalVentAttn,inter,0,4,0.0005049952472046233
12,Default_SomMot,inter,0,4,-0.0001647835591286674
13,Default_Vis,inter,0,4,-0.00018829790020885142
14,DorsAttn_Cont,inter,0,4,0.002764837430625092
15,DorsAttn_Default,inter,0,4,-0.00048163750538656353
16,DorsAttn_DorsAttn,intra,0,4,0.02336610960714718
17,DorsAttn_Limbic,inter,0,4,-0.0007920274453076579
18,DorsAttn_SalVentAttn,inter,0,4,0.002229001160322659
19,DorsAttn_SomMot,inter,0,4,0.0027288607705543725
20,DorsAttn_Vis,inter,0,4,0.0009738853917098819
21,Limbic_Cont,inter,0,4,-0.00017712257245877143
22,Limbic_Default,inter,0,4,0.0015502723667751178
23,Limbic_DorsAttn,inter,0,4,-0.0007920275331723758
24,Limbic_Limbic,intra,0,4,0.040153376957020696
25,Limbic_SalVentAttn,inter,0,4,-0.0010835507841906367
26,Limbic_SomMot,inter,0,4,-0.003579527437120482
27,Limbic_Vis,inter,0,4,-0.0009718927170888159
28,SalVentAttn_Cont,inter,0,4,0.0025141739654747546
29,SalVentAttn_Default,inter,0,4,0.0005049953066321111
30,SalVentAttn_DorsAttn,inter,0,4,0.002229001071769689
31,SalVentAttn_Limbic,inter,0,4,-0.0010835508853249336
32,SalVentAttn_SalVentAttn,intra,0,4,0.028758042588661405
33,SalVentAttn_SomMot,inter,0,4,0.004726825467773812
34,SalVentAttn_Vis,inter,0,4,-0.000672529075628727
35,SomMot_Cont,inter,0,4,0.0004809589747901372
36,SomMot_Default,inter,0,4,-0.00016478357966355148
37,SomMot_DorsAttn,inter,0,4,0.0027288607018387187
38,SomMot_Limbic,inter,0,4,-0.003579527218245912
39,SomMot_SalVentAttn,inter,0,4,0.004726825407096931
40,SomMot_SomMot,intra,0,4,0.026136007994619938
41,SomMot_Vis,inter,0,4,0.0009342565982163456
42,Vis_Cont,inter,0,4,-0.0014031209182843727
43,Vis_Default,inter,0,4,-0.0001882978695602739
44,Vis_DorsAttn,inter,0,4,0.000973885337309532
45,Vis_Limbic,inter,0,4,-0.0009718928114231929
46,Vis_SalVentAttn,inter,0,4,-0.0006725290421325835
47,Vis_SomMot,inter,0,4,0.0009342565010847207
48,Vis_Vis,intra,0,4,0.02702796773808224
0,Cont_Cont,intra,1,4,0.019392820920044514
1,Cont_Default,inter,1,4,0.0008342569563697668
2,Cont_DorsAttn,inter,1,4,0.0012354476126515952
3,Cont_Limbic,inter,1,4,-0.00023365186106138975
4,Cont_SalVentAttn,inter,1,4,0.0013404603492456822
5,Cont_SomMot,inter,1,4,0.0003616425492346643
6,Cont_Vis,inter,1,4,-0.001031665255691281
7,Default_Cont,inter,1,4,0.0008342569492281022
8,Default_Default,intra,1,4,0.012913896982639594
9,Default_DorsAttn,inter,1,4,-0.0004108603244706588
10,Default_Limbic,inter,1,4,0.00045202306584361845
11,Default_SalVentAttn,inter,1,4,7.663582626048305e-05
12,Default_SomMot,inter,1,4,0.00011694637833933553
13,Default_Vis,inter,1,4,-0.0004803023893616658
14,DorsAttn_Cont,inter,1,4,0.0012354475536872232
15,DorsAttn_Default,inter,1,4,-0.0004108603247668324
16,DorsAttn_DorsAttn,intra,1,4,0.019132000736705464
17,DorsAttn_Limbic,inter,1,4,-0.0015801575147301927
18,DorsAttn_SalVentAttn,inter,1,4,0.0012483043334354873
19,DorsAttn_SomMot,inter,1,4,0.001741977296132282
20,DorsAttn_Vis,inter,1,4,0.00032210892974693806
21,Limbic_Cont,inter,1,4,-0.0002336518592323345
22,Limbic_Default,inter,1,4,0.0004520230692275359
23,Limbic_DorsAttn,inter,1,4,-0.001580157588181757
24,Limbic_Limbic,intra,1,4,0.040005604793266786
25,Limbic_SalVentAttn,inter,1,4,-0.0005408361219828
26,Limbic_SomMot,inter,1,4,-0.001847808725998107
27,Limbic_Vis,inter,1,4,-0.0006025823664283198
28,SalVentAttn_Cont,inter,1,4,0.0013404603396712314
29,SalVentAttn_Default,inter,1,4,7.663587071287653e-05
30,SalVentAttn_DorsAttn,inter,1,4,0.0012483042924910117
31,SalVentAttn_Limbic,inter,1,4,-0.0005408362061562856
32,SalVentAttn_SalVentAttn,intra,1,4,0.022540226716485857
33,SalVentAttn_SomMot,inter,1,4,0.0028520981017967142
34,SalVentAttn_Vis,inter,1,4,-0.00030588621327381355
35,SomMot_Cont,inter,1,4,0.00036164249382121517
36,SomMot_Default,inter,1,4,0.00011694634043769397
37,SomMot_DorsAttn,inter,1,4,0.001741977241772324
38,SomMot_Limbic,inter,1,4,-0.0018478085070865442
39,SomMot_SalVentAttn,inter,1,4,0.002852098057750607
40,SomMot_SomMot,intra,1,4,0.016696416999733545
41,SomMot_Vis,inter,1,4,0.00012833735586987227
42,Vis_Cont,inter,1,4,-0.0010316653045419279
43,Vis_Default,inter,1,4,-0.00048030232917794635
44,Vis_DorsAttn,inter,1,4,0.00032210896041284895
45,Vis_Limbic,inter,1,4,-0.0006025824395145698
46,Vis_SalVentAttn,inter,1,4,-0.0003058862222061937
47,Vis_SomMot,inter,1,4,0.0001283372828952504
48,Vis_Vis,intra,1,4,0.01898870882609301
0,Cont_Cont,intra,2,4,0.019413251301733814
1,Cont_Default,inter,2,4,0.001447155172384992
2,Cont_DorsAttn,inter,2,4,0.0016180302862745114
3,Cont_Limbic,inter,2,4,-0.00017022221043702892
4,Cont_SalVentAttn,inter,2,4,0.0015145513405520465
5,Cont_SomMot,inter,2,4,5.866101763982503e-05
6,Cont_Vis,inter,2,4,-0.0010164965263141316
7,Default_Cont,inter,2,4,0.0014471551668339537
8,Default_Default,intra,2,4,0.012842035962912859
9,Default_DorsAttn,inter,2,4,-5.010460686246044e-06
10,Default_Limbic,inter,2,4,0.00041667995533897876
11,Default_SalVentAttn,inter,2,4,0.00046093523036558543
12,Default_SomMot,inter,2,4,-0.00021144287371685323
13,Default_Vis,inter,2,4,-0.0002519882572702408
14,DorsAttn_Cont,inter,2,4,0.001618030221927691
15,DorsAttn_Default,inter,2,4,-5.010530923962128e-06
16,DorsAttn_DorsAttn,intra,2,4,0.020482614258672656
17,DorsAttn_Limbic,inter,2,4,-0.0007224857312918839
18,DorsAttn_SalVentAttn,inter,2,4,0.0018401958619602501
19,DorsAttn_SomMot,inter,2,4,0.00138924308027344
20,DorsAttn_Vis,inter,2,4,0.0009756952666985869
21,Limbic_Cont,inter,2,4,-0.00017022217669830224
22,Limbic_Default,inter,2,4,0.00041668000880129043
23,Limbic_DorsAttn,inter,2,4,-0.0007224856417409748
24,Limbic_Limbic,intra,2,4,0.036262997059708674
25,Limbic_SalVentAttn,inter,2,4,-0.0007370597715063723
26,Limbic_SomMot,inter,2,4,-0.0010272807769310375
27,Limbic_Vis,inter,2,4,-0.0005625832728068486
28,SalVentAttn_Cont,inter,2,4,0.0015145513025590425
29,SalVentAttn_Default,inter,2,4,0.00046093524916583986
30,SalVentAttn_DorsAttn,inter,2,4,0.0018401957792016932
31,SalVentAttn_Limbic,inter,2,4,-0.000737059788931769
32,SalVentAttn_SalVentAttn,intra,2,4,0.02443419329147516
33,SalVentAttn_SomMot,inter,2,4,0.002537727205342196
34,SalVentAttn_Vis,inter,2,4,-0.0004809526987040049
35,SomMot_Cont,inter,2,4,5.866100334729656e-05
36,SomMot_Default,inter,2,4,-0.00021144283964517308
37,SomMot_DorsAttn,inter,2,4,0.0013892429957062435
38,SomMot_Limbic,inter,2,4,-0.0010272807075714053
39,SomMot_SalVentAttn,inter,2,4,0.0025377271001464762
40,SomMot_SomMot,intra,2,4,0.01820017271802107
41,SomMot_Vis,inter,2,4,0.00036092968379870056
42,Vis_Cont,inter,2,4,-0.0010164964955514963
43,Vis_Default,inter,2,4,-0.0002519882300405188
44,Vis_DorsAttn,inter,2,4,0.0009756953066600657
45,Vis_Limbic,inter,2,4,-0.0005625833090047733
46,Vis_SalVentAttn,inter,2,4,-0.0004809527026555684
47,Vis_SomMot,inter,2,4,0.00036092963452003424
48,Vis_Vis,intra,2,4,0.0215107355855816
0,Cont_Cont,intra,0,5,0.02276323587602408
1,Cont_Default,inter,0,5,0.0016835145391534746
2,Cont_DorsAttn,inter,0,5,0.0027136805296361336
3,Cont_Limbic,inter,0,5,-0.00013370492666507001
4,Cont_SalVentAttn,inter,0,5,0.0024307930011573295
5,Cont_SomMot,inter,0,5,0.0004185697117521919
6,Cont_Vis,inter,0,5,-0.0013788773018050186
7,Default_Cont,inter,0,5,0.0016835145772424254
8,Default_Default,intra,0,5,0.01640497382268694
9,Default_DorsAttn,inter,0,5,-0.0004824337625418892
10,Default_Limbic,inter,0,5,0.0015668219924017358
11,Default_SalVentAttn,inter,0,5,0.000488389058491201
12,Default_SomMot,inter,0,5,-0.0001722646486519784
13,Default_Vis,inter,0,5,-0.00021369587948515516
14,DorsAttn_Cont,inter,0,5,0.0027136803776398777
15,DorsAttn_Default,inter,0,5,-0.00048243378146481803
16,DorsAttn_DorsAttn,intra,0,5,0.023195688584407872
17,DorsAttn_Limbic,inter,0,5,-0.0007610276767024027
18,DorsAttn_SalVentAttn,inter,0,5,0.0021658264275704665
19,DorsAttn_SomMot,inter,0,5,0.0026484757155188425
20,DorsAttn_Vis,inter,0,5,0.0010066949927201674
21,Limbic_Cont,inter,0,5,-0.00013370479998258412
22,Limbic_Default,inter,0,5,0.0015668220502459433
23,Limbic_DorsAttn,inter,0,5,-0.0007610277666007275
24,Limbic_Limbic,intra,0,5,0.039905920743498885
25,Limbic_SalVentAttn,inter,0,5,-0.0010034654977011893
26,Limbic_SomMot,inter,0,5,-0.003387001256925486
27,Limbic_Vis,inter,0,5,-0.0010068968293684103
28,SalVentAttn_Cont,inter,0,5,0.0024307930334147316
29,SalVentAttn_Default,inter,0,5,0.0004883891165076054
30,SalVentAttn_DorsAttn,inter,0,5,0.0021658263403984577
31,SalVentAttn_Limbic,inter,0,5,-0.0010034655987819956
32,SalVentAttn_SalVentAttn,intra,0,5,0.028560802704817295
33,SalVentAttn_SomMot,inter,0,5,0.004638562238706256
34,SalVentAttn_Vis,inter,0,5,-0.0006634149251816189
35,SomMot_Cont,inter,0,5,0.0004185696536088124
36,SomMot_Default,inter,0,5,-0.0001722646698089912
37,SomMot_DorsAttn,inter,0,5,0.002648475647023603
38,SomMot_Limbic,inter,0,5,-0.0033870010419900522
39,SomMot_SalVentAttn,inter,0,5,0.004638562178508809
40,SomMot_SomMot,intra,0,5,0.02587399406543613
41,SomMot_Vis,inter,0,5,0.0009514012648847788
42,Vis_Cont,inter,0,5,-0.0013788773992844232
43,Vis_Default,inter,0,5,-0.00021369584921344473
44,Vis_DorsAttn,inter,0,5,0.0010066949415608025
45,Vis_Limbic,inter,0,5,-0.0010068969237322896
46,Vis_SalVentAttn,inter,0,5,-0.0006634148911639878
47,Vis_SomMot,inter,0,5,0.0009514011699534983
48,Vis_Vis,intra,0,5,0.026966640794301538
0,Cont_Cont,intra,1,5,0.019373291086575158
1,Cont_Default,inter,1,5,0.0008293446308225741
2,Cont_DorsAttn,inter,1,5,0.001241634752502125
3,Cont_Limbic,inter,1,5,-0.00025025430378592436
4,Cont_SalVentAttn,inter,1,5,0.0013473593692767928
5,Cont_SomMot,inter,1,5,0.0003776888847996071
6,Cont_Vis,inter,1,5,-0.0010103934504292376
7,Default_Cont,inter,1,5,0.0008293446236310115
8,Default_Default,intra,1,5,0.012900969688360395
9,Default_DorsAttn,inter,1,5,-0.00039096602615219616
10,Default_Limbic,inter,1,5,0.00043595050077009276
11,Default_SalVentAttn,inter,1,5,6.94401379613425e-05
12,Default_SomMot,inter,1,5,0.00012258108811200952
13,Default_Vis,inter,1,5,-0.0004735403462132861
14,DorsAttn_Cont,inter,1,5,0.0012416346933550352
15,DorsAttn_Default,inter,1,5,-0.000390966026225052
16,DorsAttn_DorsAttn,intra,1,5,0.019123281967907194
17,DorsAttn_Limbic,inter,1,5,-0.0015894177469730803
18,DorsAttn_SalVentAttn,inter,1,5,0.0012525115253109258
19,DorsAttn_SomMot,inter,1,5,0.0017541915361458133
20,DorsAttn_Vis,inter,1,5,0.0003217752323126604
21,Limbic_Cont,inter,1,5,-0.00025025430211540934
22,Limbic_Default,inter,1,5,0.0004359505049474017
23,Limbic_DorsAttn,inter,1,5,-0.0015894178202077798
24,Limbic_Limbic,intra,1,5,0.039977294607467004
25,Limbic_SalVentAttn,inter,1,5,-0.0005658676708171674
26,Limbic_SomMot,inter,1,5,-0.001887665469051037
27,Limbic_Vis,inter,1,5,-0.0006035033945775849
28,SalVentAttn_Cont,inter,1,5,0.0013473593594407645
29,SalVentAttn_Default,inter,1,5,6.944018186352634e-05
30,SalVentAttn_DorsAttn,inter,1,5,0.0012525114843934101
31,SalVentAttn_Limbic,inter,1,5,-0.0005658677546743769
32,SalVentAttn_SalVentAttn,intra,1,5,0.022534809985500812
33,SalVentAttn_SomMot,inter,1,5,0.0028630333372809077
34,SalVentAttn_Vis,inter,1,5,-0.0003002724873070042
35,SomMot_Cont,inter,1,5,0.0003776888290794066
36,SomMot_Default,inter,1,5,0.0001225810504512673
37,SomMot_DorsAttn,inter,1,5,0.001754191481840929
38,SomMot_Limbic,inter,1,5,-0.0018876652493715425
39,SomMot_SalVentAttn,inter,1,5,0.002863033293459893
40,SomMot_SomMot,intra,1,5,0.016688721665150664
41,SomMot_Vis,inter,1,5,0.00012593963316458084
42,Vis_Cont,inter,1,5,-0.001010393498815888
43,Vis_Default,inter,1,5,-0.000473540285933974
44,Vis_DorsAttn,inter,1,5,0.0003217752625217126
45,Vis_Limbic,inter,1,5,-0.000603503467332209
46,Vis_SalVentAttn,inter,1,5,-0.00030027249604604053
47,Vis_SomMot,inter,1,5,0.00012593956051305577
48,Vis_Vis,intra,1,5,0.018891925353469695
0,Cont_Cont,intra,2,5,0.019403251836212863
1,Cont_Default,inter,2,5,0.0014479456456023148
2,Cont_DorsAttn,inter,2,5,0.001615480163770953
3,Cont_Limbic,inter,2,5,-0.0001714904592644727
4,Cont_SalVentAttn,inter,2,5,0.001508629815815175
5,Cont_SomMot,inter,2,5,6.143124472240273e-05
6,Cont_Vis,inter,2,5,-0.0010114645316148675
7,Default_Cont,inter,2,5,0.0014479456396259232
8,Default_Default,intra,2,5,0.012827416467177725
9,Default_DorsAttn,inter,2,5,-1.0715878397453183e-05
10,Default_Limbic,inter,2,5,0.0004145719466163799
11,Default_SalVentAttn,inter,2,5,0.00045619606572517874
12,Default_SomMot,inter,2,5,-0.00021753000813196977
13,Default_Vis,inter,2,5,-0.00025312357917764303
14,DorsAttn_Cont,inter,2,5,0.0016154800995463762
15,DorsAttn_Default,inter,2,5,-1.0715948862288829e-05
16,DorsAttn_DorsAttn,intra,2,5,0.02048804833385247
17,DorsAttn_Limbic,inter,2,5,-0.0007286198839441382
18,DorsAttn_SalVentAttn,inter,2,5,0.0018408796936810236
19,DorsAttn_SomMot,inter,2,5,0.0013951672281300078
20,DorsAttn_Vis,inter,2,5,0.0009672654030824828
21,Limbic_Cont,inter,2,5,-0.0001714904252425595
22,Limbic_Default,inter,2,5,0.000414572000287086
23,Limbic_DorsAttn,inter,2,5,-0.0007286197944797714
24,Limbic_Limbic,intra,2,5,0.03630078377149362
25,Limbic_SalVentAttn,inter,2,5,-0.0007483039779659021
26,Limbic_SomMot,inter,2,5,-0.0010385144902790634
27,Limbic_Vis,inter,2,5,-0.0005616684086840573
28,SalVentAttn_Cont,inter,2,5,0.001508629778483414
29,SalVentAttn_Default,inter,2,5,0.00045619608461169696
30,SalVentAttn_DorsAttn,inter,2,5,0.0018408796108603995
31,SalVentAttn_Limbic,inter,2,5,-0.0007483039957129291
32,SalVentAttn_SalVentAttn,intra,2,5,0.02443444769136344
33,SalVentAttn_SomMot,inter,2,5,0.0025257700305938327
34,SalVentAttn_Vis,inter,2,5,-0.0004875420860883411
35,SomMot_Cont,inter,2,5,6.143123034372847e-05
36,SomMot_Default,inter,2,5,-0.00021752997412973114
37,SomMot_DorsAttn,inter,2,5,0.0013951671440377636
38,SomMot_Limbic,inter,2,5,-0.001038514420143854
39,SomMot_SalVentAttn,inter,2,5,0.0025257699254390836
40,SomMot_SomMot,intra,2,5,0.018187584858640117
41,SomMot_Vis,inter,2,5,0.00034927630365491955
42,Vis_Cont,inter,2,5,-0.001011464500476152
43,Vis_Default,inter,2,5,-0.00025312355184552285
44,Vis_DorsAttn,inter,2,5,0.0009672654433049568
45,Vis_Limbic,inter,2,5,-0.0005616684449006052
46,Vis_SalVentAttn,inter,2,5,-0.00048754209038635285
47,Vis_SomMot,inter,2,5,0.00034927625478042005
48,Vis_Vis,intra,2,5,0.021474586839804043
0,Cont_Cont,intra,0,6,0.022800804731779423
1,Cont_Default,inter,0,6,0.0017153742999843995
2,Cont_DorsAttn,inter,0,6,0.0027570521251720987
3,Cont_Limbic,inter,0,6,-0.00015536158285309981
4,Cont_SalVentAttn,inter,0,6,0.002474211590260421
5,Cont_SomMot,inter,0,6,0.0004509982347788753
6,Cont_Vis,inter,0,6,-0.001391706943648249
7,Default_Cont,inter,0,6,0.0017153743374542173
8,Default_Default,intra,0,6,0.01641693910365641
9,Default_DorsAttn,inter,0,6,-0.0004660998837540198
10,Default_Limbic,inter,0,6,0.0015607713754480746
11,Default_SalVentAttn,inter,0,6,0.00051013905328043
12,Default_SomMot,inter,0,6,-0.00016171292797691897
13,Default_Vis,inter,0,6,-0.00018945982295679302
14,DorsAttn_Cont,inter,0,6,0.0027570519722205106
15,DorsAttn_Default,inter,0,6,-0.00046609990135135476
16,DorsAttn_DorsAttn,intra,0,6,0.023240645687567327
17,DorsAttn_Limbic,inter,0,6,-0.0007742972449080492
18,DorsAttn_SalVentAttn,inter,0,6,0.002191045541471754
19,DorsAttn_SomMot,inter,0,6,0.002685521592777926
20,DorsAttn_Vis,inter,0,6,0.0009677236295662592
21,Limbic_Cont,inter,0,6,-0.0001553614570583364
22,Limbic_Default,inter,0,6,0.0015607714337269355
23,Limbic_DorsAttn,inter,0,6,-0.0007742973332645805
24,Limbic_Limbic,intra,0,6,0.03989291611866781
25,Limbic_SalVentAttn,inter,0,6,-0.0010166024159555653
26,Limbic_SomMot,inter,0,6,-0.0034234121076996637
27,Limbic_Vis,inter,0,6,-0.0009404648648721041
28,SalVentAttn_Cont,inter,0,6,0.0024742116225537985
29,SalVentAttn_Default,inter,0,6,0.0005101391125140362
30,SalVentAttn_DorsAttn,inter,0,6,0.002191045452371433
31,SalVentAttn_Limbic,inter,0,6,-0.001016602516886232
32,SalVentAttn_SalVentAttn,intra,0,6,0.02853358500311837
33,SalVentAttn_SomMot,inter,0,6,0.0046304362403979706
34,SalVentAttn_Vis,inter,0,6,-0.0006631061890649628
35,SomMot_Cont,inter,0,6,0.0004509981758271962
36,SomMot_Default,inter,0,6,-0.00016171294881057747
37,SomMot_DorsAttn,inter,0,6,0.0026855215241346282
38,SomMot_Limbic,inter,0,6,-0.0034234118925702147
39,SomMot_SalVentAttn,inter,0,6,0.00463043618184218
40,SomMot_SomMot,intra,0,6,0.025887380729109857
41,SomMot_Vis,inter,0,6,0.000901524424600213
42,Vis_Cont,inter,0,6,-0.0013917070397795586
43,Vis_Default,inter,0,6,-0.00018945979330799994
44,Vis_DorsAttn,inter,0,6,0.0009677235765320527
45,Vis_Limbic,inter,0,6,-0.0009404649589234368
46,Vis_SalVentAttn,inter,0,6,-0.0006631061554176606
47,Vis_SomMot,inter,0,6,0.0009015243289963934
48,Vis_Vis,intra,0,6,0.026927377093030756
0,Cont_Cont,intra,1,6,0.01939006599276885
1,Cont_Default,inter,1,6,0.0008286726094540517
2,Cont_DorsAttn,inter,1,6,0.0012422772574467525
3,Cont_Limbic,inter,1,6,-0.000251174356784259
4,Cont_SalVentAttn,inter,1,6,0.0013473074481704021
5,Cont_SomMot,inter,1,6,0.00037493951725517936
6,Cont_Vis,inter,1,6,-0.0010043961847184485
7,Default_Cont,inter,1,6,0.0008286726022599279
8,Default_Default,intra,1,6,0.012917447576704913
9,Default_DorsAttn,inter,1,6,-0.00040228649357525994
10,Default_Limbic,inter,1,6,0.0004287478593929584
11,Default_SalVentAttn,inter,1,6,6.227954240221065e-05
12,Default_SomMot,inter,1,6,0.00011970921753461558
13,Default_Vis,inter,1,6,-0.00047192277584007155
14,DorsAttn_Cont,inter,1,6,0.0012422771983940438
